Date,Index_name,Close,Volume,Daily_Return_,Volatility
2015-06-23,NIFTY 50,8381.55,131700,0.05,0.76
2015-06-24,NIFTY 50,8360.85,130100,-0.46,0.98
2015-06-25,NIFTY 50,8398.0,201200,0.74,1.12
2015-06-26,NIFTY 50,8381.1,110600,-0.15,0.82
2015-06-29,NIFTY 50,8318.4,132000,0.87,1.62
2015-06-30,NIFTY 50,8368.5,158500,0.63,0.95
2015-07-01,NIFTY 50,8453.05,131800,0.92,1.33
2015-07-02,NIFTY 50,8444.9,112000,-0.32,0.54
2015-07-03,NIFTY 50,8484.9,88400,0.53,0.87
2015-07-06,NIFTY 50,8522.15,101500,1.62,1.75
2015-07-07,NIFTY 50,8510.8,122200,-0.17,0.91
2015-07-08,NIFTY 50,8363.05,188100,-0.90,1.38
2015-07-09,NIFTY 50,8328.55,131300,-0.43,0.92
2015-07-10,NIFTY 50,8360.55,154100,-0.06,0.74
2015-07-13,NIFTY 50,8459.65,117800,0.74,1.38
2015-07-14,NIFTY 50,8454.1,101700,-0.19,0.66
2015-07-15,NIFTY 50,8523.8,105500,0.71,0.81
2015-07-16,NIFTY 50,8608.05,116000,0.72,0.86
2015-07-17,NIFTY 50,8609.85,105000,-0.16,0.58
2015-07-20,NIFTY 50,8603.45,90600,-0.24,0.75
2015-07-21,NIFTY 50,8529.45,164100,-0.84,1.5
2015-07-22,NIFTY 50,8633.5,136800,1.42,1.71
2015-07-23,NIFTY 50,8589.8,132900,-0.63,0.94
2015-07-24,NIFTY 50,8521.55,127400,-0.78,0.88
2015-07-27,NIFTY 50,8361.0,136600,-1.54,1.66
2015-07-28,NIFTY 50,8337.0,174600,-0.41,0.9
2015-07-29,NIFTY 50,8375.05,141000,0.11,0.51
2015-07-30,NIFTY 50,8421.8,215200,0.06,0.6
2015-07-31,NIFTY 50,8532.85,203300,0.91,1.19
2015-08-03,NIFTY 50,8543.05,156700,0.38,0.66
2015-08-04,NIFTY 50,8516.9,187400,-0.55,1.37
2015-08-05,NIFTY 50,8567.95,132800,0.24,0.54
2015-08-06,NIFTY 50,8588.65,134900,0.03,0.64
2015-08-07,NIFTY 50,8564.6,143700,-0.19,0.5
2015-08-10,NIFTY 50,8525.6,123400,-0.60,1.44
2015-08-11,NIFTY 50,8462.35,154400,-1.01,1.34
2015-08-12,NIFTY 50,8349.45,190000,-1.14,1.29
2015-08-13,NIFTY 50,8355.85,189200,-0.34,1.07
2015-08-14,NIFTY 50,8518.55,155900,1.38,1.77
2015-08-17,NIFTY 50,8477.3,174700,-0.62,1.2
2015-08-18,NIFTY 50,8466.55,153300,-0.46,1.08
2015-08-19,NIFTY 50,8495.15,130500,0.32,1.12
2015-08-20,NIFTY 50,8372.75,184100,-1.16,1.67
2015-08-21,NIFTY 50,8299.95,201300,-0.07,1.17
2015-08-24,NIFTY 50,7809.0,312400,-3.07,3.61
2015-08-25,NIFTY 50,7880.7,299100,-0.19,3.27
2015-08-26,NIFTY 50,7791.85,216600,-0.93,1.94
2015-08-27,NIFTY 50,7948.95,305000,0.35,1.28
2015-08-28,NIFTY 50,8001.95,195600,-0.64,1.62
2015-08-31,NIFTY 50,7971.3,198200,-0.47,1.19
2015-09-01,NIFTY 50,7785.85,184900,-1.54,2.31
2015-09-02,NIFTY 50,7717.0,215300,-1.78,2.08
2015-09-03,NIFTY 50,7823.0,155800,0.62,1.18
2015-09-04,NIFTY 50,7655.05,193600,-1.90,2.28
2015-09-07,NIFTY 50,7558.8,141400,-1.65,2.07
2015-09-08,NIFTY 50,7688.25,172200,1.33,2.39
2015-09-09,NIFTY 50,7818.6,208400,0.16,1.04
2015-09-10,NIFTY 50,7788.1,160300,0.76,1.83
2015-09-11,NIFTY 50,7789.3,136400,-0.57,1.34
2015-09-14,NIFTY 50,7872.25,122800,0.78,1.51
2015-09-15,NIFTY 50,7829.1,136500,-0.49,1.02
2015-09-16,NIFTY 50,7899.15,140000,0.16,0.77
2015-09-18,NIFTY 50,7981.9,241800,0.18,1.24
2015-09-21,NIFTY 50,7977.1,121800,0.83,1.01
2015-09-22,NIFTY 50,7812.0,168400,-2.53,2.92
2015-09-23,NIFTY 50,7845.95,146700,1.40,2.06
2015-09-24,NIFTY 50,7868.5,202500,0.38,1.15
2015-09-28,NIFTY 50,7795.7,136300,-1.23,1.34
2015-09-29,NIFTY 50,7843.3,240700,1.52,3.05
2015-09-30,NIFTY 50,7948.9,210700,0.31,1.05
2015-10-01,NIFTY 50,7950.9,156900,-0.51,0.97
2015-10-05,NIFTY 50,8119.3,183100,1.43,1.55
2015-10-06,NIFTY 50,8152.9,178500,-0.34,1.03
2015-10-07,NIFTY 50,8177.4,193900,0.38,0.69
2015-10-08,NIFTY 50,8129.35,171700,-0.82,1.11
2015-10-09,NIFTY 50,8189.7,199700,0.04,1.13
2015-10-12,NIFTY 50,8143.6,199100,-1.07,1.41
2015-10-13,NIFTY 50,8131.7,145900,0.12,0.76
2015-10-14,NIFTY 50,8107.9,138900,0.07,0.53
2015-10-15,NIFTY 50,8179.5,167200,0.56,0.75
2015-10-16,NIFTY 50,8238.15,156400,0.54,1.21
2015-10-19,NIFTY 50,8275.05,124500,0.15,0.53
2015-10-20,NIFTY 50,8261.65,155100,-0.23,0.78
2015-10-21,NIFTY 50,8251.7,144800,-0.08,0.94
2015-10-23,NIFTY 50,8295.45,152000,-0.15,0.57
2015-10-26,NIFTY 50,8260.55,133900,-0.88,1.01
2015-10-27,NIFTY 50,8232.9,156700,0.03,0.3
2015-10-28,NIFTY 50,8171.2,188900,-0.22,0.94
2015-10-29,NIFTY 50,8111.75,217500,-0.78,1.0
2015-10-30,NIFTY 50,8065.8,199500,-0.71,1.25
2015-11-02,NIFTY 50,8050.8,136100,-0.05,0.81
2015-11-03,NIFTY 50,8060.7,132500,-0.32,0.85
2015-11-04,NIFTY 50,8040.2,122100,-0.80,1.1
2015-11-05,NIFTY 50,7955.45,132100,-0.93,1.08
2015-11-06,NIFTY 50,7954.3,219500,-0.03,0.96
2015-11-09,NIFTY 50,7915.2,211800,1.63,2.13
2015-11-10,NIFTY 50,7783.35,165200,-1.20,1.42
2015-11-13,NIFTY 50,7762.25,160900,0.00,0.57
2015-11-16,NIFTY 50,7806.6,149500,0.95,1.61
2015-11-17,NIFTY 50,7837.55,145000,-0.14,0.86
2015-11-18,NIFTY 50,7731.8,143600,-1.17,1.51
2015-11-19,NIFTY 50,7842.75,132600,0.70,1.15
2015-11-20,NIFTY 50,7856.55,151900,0.19,1.14
2015-11-23,NIFTY 50,7849.25,127000,-0.26,0.66
2015-11-24,NIFTY 50,7831.6,130600,-0.07,0.74
2015-11-26,NIFTY 50,7883.8,219800,0.60,0.83
2015-11-27,NIFTY 50,7942.7,150300,0.41,1.01
2015-11-30,NIFTY 50,7935.25,216300,-0.01,0.54
2015-12-01,NIFTY 50,7954.9,138600,-0.04,0.48
2015-12-02,NIFTY 50,7931.35,126300,-0.57,0.86
2015-12-03,NIFTY 50,7864.15,125700,-0.48,0.75
2015-12-04,NIFTY 50,7781.9,152500,-0.46,0.58
2015-12-07,NIFTY 50,7765.4,137600,-0.65,1.02
2015-12-08,NIFTY 50,7701.7,135100,-0.48,1.11
2015-12-09,NIFTY 50,7612.5,140000,-1.08,1.25
2015-12-10,NIFTY 50,7683.3,140800,0.52,1.07
2015-12-11,NIFTY 50,7610.45,167800,-1.16,1.66
2015-12-14,NIFTY 50,7650.05,148900,1.22,1.49
2015-12-15,NIFTY 50,7700.9,134300,0.55,1.04
2015-12-16,NIFTY 50,7750.9,154300,0.33,0.79
2015-12-17,NIFTY 50,7844.35,175900,0.79,1.48
2015-12-18,NIFTY 50,7761.95,191400,-0.86,1.06
2015-12-21,NIFTY 50,7834.45,126300,1.15,1.39
2015-12-22,NIFTY 50,7786.1,125700,-0.55,0.89
2015-12-23,NIFTY 50,7865.95,117900,0.45,0.58
2015-12-24,NIFTY 50,7861.05,93500,-0.35,0.68
2015-12-28,NIFTY 50,7925.15,122900,0.79,0.94
2015-12-29,NIFTY 50,7928.95,113000,0.00,0.5
2015-12-30,NIFTY 50,7896.25,106800,-0.53,0.69
2015-12-31,NIFTY 50,7946.35,150900,0.61,0.82
2016-01-04,NIFTY 50,7791.3,134700,-1.68,1.97
2016-01-05,NIFTY 50,7784.65,145200,-0.56,0.87
2016-01-06,NIFTY 50,7741.0,147100,-0.60,1.02
2016-01-07,NIFTY 50,7568.3,188900,-1.37,1.54
2016-01-08,NIFTY 50,7601.35,157400,-0.14,0.7
2016-01-11,NIFTY 50,7563.85,189000,0.48,1.47
2016-01-12,NIFTY 50,7510.3,163900,-1.01,1.32
2016-01-13,NIFTY 50,7562.4,215200,0.06,2.19
2016-01-14,NIFTY 50,7536.8,200800,0.93,2.16
2016-01-15,NIFTY 50,7437.8,197500,-1.64,1.84
2016-01-18,NIFTY 50,7351.0,233600,-0.93,1.71
2016-01-19,NIFTY 50,7435.1,188300,0.72,1.34
2016-01-20,NIFTY 50,7309.3,225600,-0.65,3.12
2016-01-21,NIFTY 50,7276.8,240700,-1.35,2.02
2016-01-22,NIFTY 50,7422.45,229200,0.91,1.44
2016-01-25,NIFTY 50,7436.15,163200,-0.44,0.88
2016-01-27,NIFTY 50,7437.75,187600,-0.43,0.78
2016-01-28,NIFTY 50,7424.65,274500,-0.02,0.8
2016-01-29,NIFTY 50,7563.55,298700,2.03,2.33
2016-02-01,NIFTY 50,7555.95,200400,-0.44,0.78
2016-02-02,NIFTY 50,7455.55,230200,-1.47,1.96
2016-02-03,NIFTY 50,7361.8,192000,-0.41,0.93
2016-02-04,NIFTY 50,7404.0,222700,-0.10,1.23
2016-02-05,NIFTY 50,7489.1,249800,0.96,1.3
2016-02-08,NIFTY 50,7387.25,171500,-1.37,1.99
2016-02-09,NIFTY 50,7298.2,212100,-0.08,0.66
2016-02-10,NIFTY 50,7215.7,246900,-0.67,1.3
2016-02-11,NIFTY 50,6976.35,292300,-3.15,3.45
2016-02-12,NIFTY 50,6980.95,333900,-0.61,2.36
2016-02-15,NIFTY 50,7162.95,354200,1.50,1.79
2016-02-16,NIFTY 50,7048.25,253800,-2.12,2.32
2016-02-17,NIFTY 50,7108.45,260000,0.70,2.31
2016-02-18,NIFTY 50,7191.75,246700,0.20,1.22
2016-02-19,NIFTY 50,7210.75,192300,0.56,1.13
2016-02-22,NIFTY 50,7234.55,154400,0.36,0.72
2016-02-23,NIFTY 50,7109.55,194400,-1.81,2.09
2016-02-24,NIFTY 50,7018.7,199700,-0.80,1.15
2016-02-25,NIFTY 50,6970.6,283100,-0.84,1.04
2016-02-26,NIFTY 50,7029.75,206700,-0.14,0.96
2016-02-29,NIFTY 50,6987.05,473400,-0.90,3.81
2016-03-01,NIFTY 50,7222.3,275100,2.61,2.85
2016-03-02,NIFTY 50,7368.85,338500,0.64,0.99
2016-03-03,NIFTY 50,7475.6,278600,0.62,1.05
2016-03-04,NIFTY 50,7485.35,281700,-0.27,0.82
2016-03-08,NIFTY 50,7485.3,257000,-0.01,1.14
2016-03-09,NIFTY 50,7531.8,245100,1.29,1.54
2016-03-10,NIFTY 50,7486.15,224700,-0.78,1.32
2016-03-11,NIFTY 50,7510.2,198700,0.34,1.11
2016-03-14,NIFTY 50,7538.75,166900,-0.05,0.91
2016-03-15,NIFTY 50,7460.6,193700,-1.00,1.23
2016-03-16,NIFTY 50,7498.75,195400,0.56,1.38
2016-03-17,NIFTY 50,7512.55,239600,-0.59,1.4
2016-03-18,NIFTY 50,7604.35,237400,0.93,1.27
2016-03-21,NIFTY 50,7704.25,196800,1.12,1.26
2016-03-22,NIFTY 50,7714.9,208900,0.25,1.1
2016-03-23,NIFTY 50,7716.5,199600,-0.01,0.73
2016-03-28,NIFTY 50,7615.1,242400,-1.63,2.09
2016-03-29,NIFTY 50,7597.0,216800,-0.13,0.93
2016-03-30,NIFTY 50,7735.2,232600,1.10,1.29
2016-03-31,NIFTY 50,7738.4,380100,0.14,0.98
2016-04-01,NIFTY 50,7713.05,183900,-0.06,0.96
2016-04-04,NIFTY 50,7758.8,155500,0.33,0.78
2016-04-05,NIFTY 50,7603.2,203800,-1.72,1.91
2016-04-06,NIFTY 50,7614.35,165600,-0.28,0.61
2016-04-07,NIFTY 50,7546.45,234400,-1.10,1.24
2016-04-08,NIFTY 50,7555.2,143400,0.17,0.57
2016-04-11,NIFTY 50,7671.4,179800,1.24,2.14
2016-04-12,NIFTY 50,7708.95,163400,0.52,0.7
2016-04-13,NIFTY 50,7850.45,220400,0.94,1.19
2016-04-18,NIFTY 50,7914.7,184600,0.08,0.98
2016-04-20,NIFTY 50,7914.75,205300,-0.44,0.92
2016-04-21,NIFTY 50,7912.05,223700,-0.52,1.19
2016-04-22,NIFTY 50,7899.3,183300,0.10,0.63
2016-04-25,NIFTY 50,7855.05,146300,-0.50,1.06
2016-04-26,NIFTY 50,7962.65,202400,1.72,1.94
2016-04-27,NIFTY 50,7979.9,206800,0.48,0.64
2016-04-28,NIFTY 50,7847.25,292500,-1.51,1.98
2016-04-29,NIFTY 50,7849.8,243700,0.07,1.28
2016-05-02,NIFTY 50,7805.9,146300,-0.21,0.67
2016-05-03,NIFTY 50,7747.0,186500,-0.99,1.98
2016-05-04,NIFTY 50,7706.55,199700,-0.23,0.67
2016-05-05,NIFTY 50,7735.5,185100,0.06,0.91
2016-05-06,NIFTY 50,7733.45,163600,0.20,0.78
2016-05-09,NIFTY 50,7866.05,160600,1.43,1.55
2016-05-10,NIFTY 50,7887.8,162000,0.18,0.75
2016-05-11,NIFTY 50,7848.85,214100,0.57,1.44
2016-05-12,NIFTY 50,7900.4,152700,0.37,0.84
2016-05-13,NIFTY 50,7814.9,179500,-0.84,1.23
2016-05-16,NIFTY 50,7860.75,205200,0.38,1.3
2016-05-17,NIFTY 50,7890.75,183400,-0.08,0.76
2016-05-18,NIFTY 50,7870.15,156400,0.30,0.91
2016-05-19,NIFTY 50,7783.4,170400,-1.17,1.39
2016-05-20,NIFTY 50,7749.7,157000,-0.55,0.98
2016-05-23,NIFTY 50,7731.05,172000,-1.06,1.26
2016-05-24,NIFTY 50,7748.85,147000,0.14,0.59
2016-05-25,NIFTY 50,7934.9,176200,1.58,1.69
2016-05-26,NIFTY 50,8069.65,264300,1.19,1.69
2016-05-27,NIFTY 50,8156.65,260900,0.92,1.08
2016-05-30,NIFTY 50,8178.5,247400,0.15,0.6
2016-05-31,NIFTY 50,8160.1,471000,-0.61,0.97
2016-06-01,NIFTY 50,8179.95,194400,0.01,0.54
2016-06-02,NIFTY 50,8218.95,181700,0.76,0.92
2016-06-03,NIFTY 50,8220.8,379000,-0.31,0.63
2016-06-06,NIFTY 50,8201.05,171600,-0.34,0.59
2016-06-07,NIFTY 50,8266.45,241900,0.38,0.95
2016-06-08,NIFTY 50,8273.05,174300,-0.15,0.44
2016-06-09,NIFTY 50,8203.6,174900,-0.84,1.07
2016-06-10,NIFTY 50,8170.05,182200,-0.12,1.26
2016-06-13,NIFTY 50,8110.6,169700,0.10,0.76
2016-06-14,NIFTY 50,8108.85,145500,-0.31,0.8
2016-06-15,NIFTY 50,8206.6,169800,0.83,1.11
2016-06-16,NIFTY 50,8140.75,189200,-0.49,1.3
2016-06-17,NIFTY 50,8170.2,166600,-0.08,0.73
2016-06-20,NIFTY 50,8238.5,168600,1.51,1.69
2016-06-21,NIFTY 50,8219.9,137000,-0.43,0.67
2016-06-22,NIFTY 50,8203.7,136100,-0.12,1.04
2016-06-23,NIFTY 50,8270.45,154100,0.85,1.19
2016-06-24,NIFTY 50,8088.6,297600,0.74,2.16
2016-06-27,NIFTY 50,8094.7,162500,0.69,1.01
2016-06-28,NIFTY 50,8127.85,170400,0.39,0.73
2016-06-29,NIFTY 50,8204.0,147000,0.38,0.67
2016-06-30,NIFTY 50,8287.75,279400,0.33,0.8
2016-07-01,NIFTY 50,8328.35,165500,0.18,0.58
2016-07-04,NIFTY 50,8370.7,154200,-0.07,0.4
2016-07-05,NIFTY 50,8335.95,139000,-0.52,0.73
2016-07-07,NIFTY 50,8337.9,155500,-0.05,0.53
2016-07-08,NIFTY 50,8323.2,137900,-0.32,0.79
2016-07-11,NIFTY 50,8467.9,149800,0.65,0.81
2016-07-12,NIFTY 50,8521.05,183600,0.22,0.56
2016-07-13,NIFTY 50,8519.5,195500,-0.25,0.66
2016-07-14,NIFTY 50,8565.0,153900,0.58,0.83
2016-07-15,NIFTY 50,8541.4,221700,-0.28,0.99
2016-07-18,NIFTY 50,8508.7,164300,-0.65,1.08
2016-07-19,NIFTY 50,8528.55,167900,0.17,0.74
2016-07-20,NIFTY 50,8565.85,160300,0.59,0.67
2016-07-21,NIFTY 50,8510.1,150000,-0.85,0.95
2016-07-22,NIFTY 50,8541.2,143200,0.25,0.69
2016-07-25,NIFTY 50,8635.65,150000,1.36,1.45
2016-07-26,NIFTY 50,8590.65,154800,-0.50,0.78
2016-07-27,NIFTY 50,8615.8,184100,0.19,1.08
2016-07-28,NIFTY 50,8666.3,233500,0.34,0.57
2016-07-29,NIFTY 50,8638.5,157000,-0.34,0.45
2016-08-01,NIFTY 50,8636.55,188400,-0.21,1.4
2016-08-02,NIFTY 50,8622.9,169400,-0.28,0.88
2016-08-03,NIFTY 50,8544.85,163000,-1.05,1.23
2016-08-04,NIFTY 50,8551.1,164700,-0.57,0.97
2016-08-05,NIFTY 50,8683.15,157900,0.96,1.15
2016-08-08,NIFTY 50,8711.35,172600,-0.02,0.3
2016-08-09,NIFTY 50,8678.25,200100,-0.57,1.03
2016-08-10,NIFTY 50,8575.3,173600,-1.28,1.44
2016-08-11,NIFTY 50,8592.15,189200,0.23,0.71
2016-08-16,NIFTY 50,8642.55,224800,-0.32,0.94
2016-08-17,NIFTY 50,8624.05,174100,-0.18,0.73
2016-08-18,NIFTY 50,8673.25,164300,0.28,0.53
2016-08-19,NIFTY 50,8666.9,191900,-0.32,0.57
2016-08-22,NIFTY 50,8629.15,152300,-0.44,0.82
2016-08-23,NIFTY 50,8632.6,187500,0.05,0.72
2016-08-24,NIFTY 50,8650.3,149600,0.02,0.46
2016-08-25,NIFTY 50,8592.2,213100,-0.88,1.15
2016-08-26,NIFTY 50,8572.55,147500,-0.49,0.88
2016-08-29,NIFTY 50,8607.45,129700,0.28,0.91
2016-08-30,NIFTY 50,8744.35,150200,1.13,1.25
2016-08-31,NIFTY 50,8786.2,362200,0.37,0.74
2016-09-01,NIFTY 50,8774.65,238900,-0.22,0.61
2016-09-02,NIFTY 50,8809.65,191500,0.15,0.64
2016-09-06,NIFTY 50,8943.0,195600,1.02,1.16
2016-09-07,NIFTY 50,8917.95,290100,-0.57,0.62
2016-09-08,NIFTY 50,8952.5,217200,0.42,0.72
2016-09-09,NIFTY 50,8866.7,175900,-0.76,0.9
2016-09-12,NIFTY 50,8715.6,184500,-0.20,0.54
2016-09-14,NIFTY 50,8726.6,184300,0.18,0.58
2016-09-15,NIFTY 50,8742.55,145400,-0.01,0.54
2016-09-16,NIFTY 50,8779.85,265800,-0.01,1.11
2016-09-19,NIFTY 50,8808.4,131700,0.23,0.57
2016-09-20,NIFTY 50,8775.9,136500,-0.46,0.65
2016-09-21,NIFTY 50,8777.15,148800,-0.15,0.79
2016-09-22,NIFTY 50,8867.45,172800,-0.07,0.63
2016-09-23,NIFTY 50,8831.55,185900,-0.55,0.73
2016-09-26,NIFTY 50,8723.05,164000,-0.96,1.07
2016-09-27,NIFTY 50,8706.4,151400,-0.49,0.89
2016-09-28,NIFTY 50,8745.15,165500,0.39,0.73
2016-09-29,NIFTY 50,8591.25,372900,-2.29,2.76
2016-09-30,NIFTY 50,8611.15,181700,0.35,0.95
2016-10-03,NIFTY 50,8738.1,137300,0.83,1.27
2016-10-04,NIFTY 50,8769.15,184300,-0.01,0.54
2016-10-05,NIFTY 50,8743.95,157200,-0.71,0.86
2016-10-06,NIFTY 50,8709.55,163600,-0.67,1.1
2016-10-07,NIFTY 50,8697.6,150400,-0.28,0.69
2016-10-10,NIFTY 50,8708.8,108400,-0.30,0.48
2016-10-13,NIFTY 50,8573.35,212300,-1.13,1.62
2016-10-14,NIFTY 50,8583.4,162800,-0.12,0.64
2016-10-17,NIFTY 50,8520.4,197400,-1.07,1.27
2016-10-18,NIFTY 50,8677.9,216600,1.42,1.51
2016-10-19,NIFTY 50,8659.1,172100,-0.44,0.71
2016-10-20,NIFTY 50,8699.4,161000,0.07,0.56
2016-10-21,NIFTY 50,8693.05,157300,-0.18,0.66
2016-10-24,NIFTY 50,8708.95,157100,-0.01,0.61
2016-10-25,NIFTY 50,8691.3,189800,-0.35,0.68
2016-10-26,NIFTY 50,8615.25,219300,-0.49,0.7
2016-10-27,NIFTY 50,8615.25,242800,0.09,0.87
2016-10-28,NIFTY 50,8638.0,175500,0.15,0.83
2016-11-01,NIFTY 50,8626.25,165000,-0.31,0.64
2016-11-02,NIFTY 50,8514.0,155300,-0.34,0.52
2016-11-03,NIFTY 50,8484.95,170500,-0.18,0.72
2016-11-04,NIFTY 50,8433.75,224800,-0.82,1.22
2016-11-07,NIFTY 50,8497.05,172800,-0.45,0.64
2016-11-08,NIFTY 50,8543.55,195700,0.04,0.93
2016-11-09,NIFTY 50,8432.0,314300,4.52,5.87
2016-11-10,NIFTY 50,8525.75,263100,-0.35,1.03
2016-11-11,NIFTY 50,8296.3,266900,-1.90,2.08
2016-11-15,NIFTY 50,8108.45,359200,-2.13,2.36
2016-11-16,NIFTY 50,8111.6,269500,-1.15,1.47
2016-11-17,NIFTY 50,8079.95,191300,-0.31,1.12
2016-11-18,NIFTY 50,8074.1,161200,-0.29,1.0
2016-11-21,NIFTY 50,7929.1,218800,-2.14,2.3
2016-11-22,NIFTY 50,8002.3,210200,0.16,1.01
2016-11-23,NIFTY 50,8033.3,181000,-0.22,1.02
2016-11-24,NIFTY 50,7965.5,260500,-0.58,0.9
2016-11-25,NIFTY 50,8114.3,177900,1.33,1.82
2016-11-28,NIFTY 50,8126.9,189700,0.57,0.99
2016-11-29,NIFTY 50,8142.15,189700,0.13,0.84
2016-11-30,NIFTY 50,8224.5,248000,0.64,1.16
2016-12-01,NIFTY 50,8192.9,157700,-0.62,0.8
2016-12-02,NIFTY 50,8086.8,171500,-0.82,1.09
2016-12-05,NIFTY 50,8128.75,126500,0.49,1.05
2016-12-06,NIFTY 50,8143.15,115300,-0.12,0.59
2016-12-07,NIFTY 50,8102.05,169800,-0.81,1.38
2016-12-08,NIFTY 50,8246.85,142500,1.16,1.28
2016-12-09,NIFTY 50,8261.75,149700,-0.12,0.4
2016-12-12,NIFTY 50,8170.8,108100,-0.73,0.93
2016-12-13,NIFTY 50,8221.8,184000,0.31,0.89
2016-12-14,NIFTY 50,8182.45,144600,-0.57,0.78
2016-12-15,NIFTY 50,8153.6,181800,0.31,1.28
2016-12-16,NIFTY 50,8139.45,203000,-0.47,0.63
2016-12-19,NIFTY 50,8104.35,107400,-0.27,0.46
2016-12-20,NIFTY 50,8082.4,128000,-0.35,0.76
2016-12-21,NIFTY 50,8061.3,123700,-0.55,0.73
2016-12-22,NIFTY 50,7979.1,122600,-0.80,1.01
2016-12-23,NIFTY 50,7985.75,124100,0.17,1.01
2016-12-26,NIFTY 50,7908.25,106900,-0.71,0.96
2016-12-27,NIFTY 50,8032.85,118800,1.49,1.78
2016-12-28,NIFTY 50,8034.85,126700,-0.16,0.9
2016-12-29,NIFTY 50,8103.6,178500,0.91,1.12
2016-12-30,NIFTY 50,8185.8,127600,0.81,1.01
2017-01-02,NIFTY 50,8179.5,118300,-0.37,0.95
2017-01-03,NIFTY 50,8192.25,127300,-0.05,0.86
2017-01-04,NIFTY 50,8190.5,132400,-0.15,0.46
2017-01-05,NIFTY 50,8273.8,159100,0.57,0.72
2017-01-06,NIFTY 50,8243.8,139400,-0.46,0.89
2017-01-09,NIFTY 50,8236.05,99100,-0.28,0.43
2017-01-10,NIFTY 50,8288.6,142900,0.31,0.4
2017-01-11,NIFTY 50,8380.65,186500,0.63,0.8
2017-01-12,NIFTY 50,8407.2,172600,0.19,0.42
2017-01-13,NIFTY 50,8400.35,185300,-0.68,1.04
2017-01-16,NIFTY 50,8412.8,124100,0.26,0.62
2017-01-17,NIFTY 50,8398.0,122000,-0.20,0.74
2017-01-18,NIFTY 50,8417.0,163800,0.16,0.75
2017-01-19,NIFTY 50,8435.1,165900,0.20,0.49
2017-01-20,NIFTY 50,8349.35,202600,-0.65,0.98
2017-01-23,NIFTY 50,8391.5,195000,0.74,0.92
2017-01-24,NIFTY 50,8475.8,179200,0.82,0.98
2017-01-25,NIFTY 50,8602.75,292500,1.22,1.4
2017-01-27,NIFTY 50,8641.25,275400,0.36,0.76
2017-01-30,NIFTY 50,8632.75,304700,-0.03,0.52
2017-01-31,NIFTY 50,8561.3,521000,-0.79,0.92
2017-02-01,NIFTY 50,8716.4,327700,1.70,2.16
2017-02-02,NIFTY 50,8734.25,283500,0.11,0.82
2017-02-03,NIFTY 50,8740.95,191000,0.07,0.46
2017-02-06,NIFTY 50,8801.05,194400,0.18,0.5
2017-02-07,NIFTY 50,8768.3,226300,-0.42,0.78
2017-02-08,NIFTY 50,8769.05,218700,-0.06,0.87
2017-02-09,NIFTY 50,8778.4,187500,-0.19,1.11
2017-02-10,NIFTY 50,8793.55,225900,-0.21,0.58
2017-02-13,NIFTY 50,8805.05,204900,-0.17,0.82
2017-02-14,NIFTY 50,8792.3,188300,-0.31,0.54
2017-02-15,NIFTY 50,8724.7,216100,-0.62,1.08
2017-02-16,NIFTY 50,8778.0,184600,0.45,0.74
2017-02-17,NIFTY 50,8821.7,298300,-0.70,1.04
2017-02-20,NIFTY 50,8879.2,167800,0.69,0.87
2017-02-21,NIFTY 50,8907.85,175700,0.19,0.67
2017-02-22,NIFTY 50,8926.9,247100,-0.05,0.62
2017-02-23,NIFTY 50,8939.5,377200,-0.19,0.61
2017-02-27,NIFTY 50,8896.7,189900,-0.53,0.71
2017-02-28,NIFTY 50,8879.6,293600,-0.22,0.53
2017-03-01,NIFTY 50,8945.8,205900,0.46,0.7
2017-03-02,NIFTY 50,8899.75,218800,-0.93,1.25
2017-03-03,NIFTY 50,8897.55,202600,0.16,0.53
2017-03-06,NIFTY 50,8963.45,174800,0.54,0.6
2017-03-07,NIFTY 50,8946.9,173400,-0.34,0.5
2017-03-08,NIFTY 50,8924.3,177800,-0.29,0.73
2017-03-09,NIFTY 50,8927.0,171500,0.14,0.52
2017-03-10,NIFTY 50,8934.55,152700,-0.21,0.8
2017-03-14,NIFTY 50,9087.0,270300,-0.05,0.68
2017-03-15,NIFTY 50,9084.8,240600,-0.02,0.34
2017-03-16,NIFTY 50,9153.7,208600,0.26,0.33
2017-03-17,NIFTY 50,9160.05,286700,-0.52,0.77
2017-03-20,NIFTY 50,9126.85,332100,-0.44,0.56
2017-03-21,NIFTY 50,9121.5,247700,-0.14,0.66
2017-03-22,NIFTY 50,9030.45,232300,-0.19,0.59
2017-03-23,NIFTY 50,9086.3,191800,0.41,0.56
2017-03-24,NIFTY 50,9108.0,203700,0.04,0.48
2017-03-27,NIFTY 50,9045.2,202700,-0.53,0.77
2017-03-28,NIFTY 50,9100.8,183300,0.21,0.34
2017-03-29,NIFTY 50,9143.8,243400,0.17,0.48
2017-03-30,NIFTY 50,9173.75,323400,0.34,0.51
2017-03-31,NIFTY 50,9173.75,190900,0.16,0.43
2017-04-03,NIFTY 50,9237.85,139100,0.19,0.57
2017-04-05,NIFTY 50,9265.15,184800,0.01,0.63
2017-04-06,NIFTY 50,9261.95,186100,0.17,0.53
2017-04-07,NIFTY 50,9198.3,190000,-0.28,0.68
2017-04-10,NIFTY 50,9181.45,135800,-0.48,0.55
2017-04-11,NIFTY 50,9237.0,200100,0.57,0.76
